"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2015",168181,
"CAN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2016",172373.2353,
"CAN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2017",185245,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1993",25574,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1994",24400,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1995",25459,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1996",24286,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1997",21010,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1998",18757,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1999",16713,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2000",17496,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2001",16882,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2002",15810,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2003",15862,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2004",15092,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2005",14866,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2006",15779,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2007",16304,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2008",15437,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2009",12791,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2010",13770,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2011",14316,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2012",14266,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2013",13965,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2014",14574,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2015",15261.10201,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2016",15618.69024,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2017",15842.778,
"CZE","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2018",16564.19,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1993",13014,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1994",22662,"B"
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1995",31267,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1996",30052,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1997",40640,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1998",33912,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1999",36964,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2000",39036,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2001",37260,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2002",45059,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2003",46564,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2004",46010,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2005",43447,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2006",50369,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2007",48141,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2008",50877,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2009",44954,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2010",51833,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2011",54830,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2012",51228,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2013",54893,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2014",54092,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2015",58713.66686,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2016",50314.70062,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2017",44273.66766,
"CZE","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2018",41072.79415,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1970",1853,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1971",1886,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1972",2013,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1973",2132,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1974",1987,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1975",1844,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1976",1927,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1977",1869,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1978",1780,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1979",1701,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1980",1620,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1981",1551,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1982",1612,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1983",1621,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1984",1658,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1985",1756,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1986",1800,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1987",1644,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1988",1671,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1989",1723,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1990",1787,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1991",1858,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1992",1870,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1993",1751,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1994",2008,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1995",1985,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1996",1757,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1997",1983,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1998",2058,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1999",1938,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2000",2025,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2001",1961,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2002",1906,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2003",1985,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2004",2147,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2005",1967,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2006",1885,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2007",1776,"B"
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2008",1863,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2009",1696,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2010",2240,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2011",2614,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2012",2278,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2013",2448,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2014",2453,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2015",2603,
"DNK","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2016",2575,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1970",7800,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1971",8200,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1972",8600,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1973",9200,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1974",9300,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1975",9500,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1976",11500,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1977",11800,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1978",11900,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1979",9000,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1980",7850,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1981",7121,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1982",6969,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1983",7249,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1984",7710,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1985",8342,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1986",8824,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1987",8808,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1988",9057,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1989",9214,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1990",9352,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1991",9027,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1992",9407,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1993",8780,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1994",9532,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1995",9326,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1996",9432,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1997",9712,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1998",10108,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1999",10426,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2000",11000,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2001",10887,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2002",11057,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2003",11012,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2004",10539,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2005",11058,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2006",11494,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2007",11800,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2008",10718,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2009",10002,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2010",10573,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2011",12025,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2012",12292,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2013",12222,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2014",12949.762,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2015",12324.434,
"DNK","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2016",12943.238,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1970",6270,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1971",5756,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1972",6506,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1973",7011,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1974",7487,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1975",6438,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1976",6547,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1977",6399,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1978",6328,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1979",7368,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1980",8335,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1981",8391,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1982",8000,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1983",8091,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1984",7981,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1985",8067,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1986",6952,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1987",7403,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1988",7816,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1989",7958,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1990",8357,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1991",7634,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1992",7848,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1993",9259,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1994",9949,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1995",9293,"B"
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1996",8806,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1997",9856,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1998",9885,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1999",9753,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2000",10107,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2001",9857,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2002",9664,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2003",10047,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2004",10105,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2005",9706,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2006",11060,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2007",10434,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2008",10777,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2009",8872,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2010",9750,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2011",9395,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2012",9275,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2013",9470,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2014",9596,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2015",8468,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2016",9455,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2017",10362,
"FIN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2018",11200,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1970",12400,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1971",13000,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1972",13600,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1973",14200,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1974",14800,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1975",15500,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1976",16000,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1977",16600,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1978",17200,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1979",17800,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1980",18400,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1981",18200,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1982",19800,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1983",21600,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1984",20700,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1985",20100,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1986",20700,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1987",21900,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1988",23300,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1989",24900,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1990",25400,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1991",23800,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1992",22900,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1993",24100,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1994",24800,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1995",22338,"B"
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1996",23173,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1997",24511,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1998",25612,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1999",25575,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2000",27716,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2001",26677,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2002",28069,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2003",30925,"B"
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2004",32291,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2005",31855,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2006",29741,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2007",29818,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2008",31035,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2009",27657,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2010",30337,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2011",26917,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2012",25458,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2013",24429,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2014",23401,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2015",24486,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2016",26853,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2017",27977,
"FIN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2018",28413,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1970",67580,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1971",64240,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1972",65650,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1973",69260,"B"
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1974",72400,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1975",59800,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1976",63970,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1977",61770,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1978",62780,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1979",65980,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1980",64760,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1981",59840,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1982",56820,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1983",55080,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1984",55910,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1985",54230,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1986",50150,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1987",49780,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1988",50670,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1989",51560,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1990",49670,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1991",49390,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1992",48210,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1993",43620,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1994",47140,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1995",46560,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1996",48320,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1997",52630,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1998",52660,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1999",52120,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2000",55350,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2001",50344,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2002",49977,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2003",46758,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2004",45035,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2005",39659,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2006",41179,"B"
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2007",42612,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2008",40436,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2009",32129,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2010",29965,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2011",34202,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2012",32539,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2013",32230,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2014",32596,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2015",34252,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2016",32569,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2017",33442,
"FRA","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2018",33039,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1970",66300,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1971",72700,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1972",79100,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1973",87600,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1974",91300,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1975",82400,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1976",86900,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1977",88100,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1978",91500,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1979",96300,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1980",98100,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1981",88600,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1982",85900,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1983",82500,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1984",83400,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1985",84500,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1986",88100,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1987",95100,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1988",107200,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1989",112600,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1990",114800,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1991",117200,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1992",120000,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1993",115300,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1994",122100,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1995",157084,"B"
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1996",159200,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1997",161106,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1998",167764,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1999",182357,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2000",184240,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2001",189023,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2002",188596,
"FRA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2003",189226,
